# Orbital parameters time-series from Laskar et al., 2004. Time-step = 1kyr
# eccentricity    	precession (°)   	obliquity (°)
2.525600000000000e-02	7.544096335584684e+03	2.261601927252191e+01
2.429500000000000e-02	7.560546487144999e+03	2.273370480364178e+01
2.337100000000000e-02	7.576941789044227e+03	2.286221923708962e+01
2.245900000000000e-02	7.593288561418207e+03	2.299692161472488e+01
2.155700000000000e-02	7.609172097414824e+03	2.313305638684796e+01
2.062800000000000e-02	7.625082848906709e+03	2.326615448265685e+01
1.982900000000000e-02	7.640528931626744e+03	2.339157494401099e+01
1.894900000000000e-02	7.655939777442377e+03	2.350490599588787e+01
1.812200000000000e-02	7.670936145589014e+03	2.360276718729621e+01
1.738300000000000e-02	7.685628502329553e+03	2.368194995458329e+01
1.659200000000000e-02	7.700107489587187e+03	2.374010517078907e+01
1.590200000000000e-02	7.714355804036500e+03	2.377597232876426e+01
1.521200000000000e-02	7.727917084793672e+03	2.378874928759567e+01
1.461300000000000e-02	7.741603098462844e+03	2.377855063884235e+01
1.404900000000000e-02	7.754764225495896e+03	2.374657959387405e+01
1.352700000000000e-02	7.767429228374145e+03	2.369398206828104e+01
1.314900000000000e-02	7.780108784380390e+03	2.362310718902335e+01
1.281500000000000e-02	7.792448805597242e+03	2.353653326617909e+01
1.253600000000000e-02	7.804314073985047e+03	2.343683860982632e+01
1.246200000000000e-02	7.816510741161555e+03	2.332728907939731e+01
1.240100000000000e-02	7.828299175909033e+03	2.321137971744234e+01
1.247000000000000e-02	7.840448287588545e+03	2.309237638339367e+01
1.268000000000000e-02	7.852575569576064e+03	2.297411789447867e+01
1.297900000000000e-02	7.865094640103893e+03	2.286021388480667e+01
1.332200000000000e-02	7.878055518387548e+03	2.275398750958941e+01
1.386800000000000e-02	7.891136545920841e+03	2.265893381137721e+01
1.440300000000000e-02	7.904818376998110e+03	2.257808946648425e+01
1.506000000000000e-02	7.918987107609678e+03	2.251357441875252e+01
1.576800000000000e-02	7.933202437290085e+03	2.246750861202399e+01
1.655300000000000e-02	7.948074359003620e+03	2.244092337032993e+01
1.737600000000000e-02	7.963231155332892e+03	2.243393328522933e+01
1.823600000000000e-02	7.978448914371567e+03	2.244636646938367e+01
1.914600000000000e-02	7.994161422466337e+03	2.247707700720268e+01
2.013100000000000e-02	8.009953686286191e+03	2.252428872952146e+01
2.103300000000000e-02	8.025939495249237e+03	2.258605357983657e+01
2.207200000000000e-02	8.042028322023849e+03	2.266002243118795e+01
2.309600000000000e-02	8.058315965153372e+03	2.274355967771803e+01
2.406200000000000e-02	8.074646522821749e+03	2.283437348824626e+01
2.514900000000000e-02	8.091058440497035e+03	2.293011473581262e+01
2.614800000000000e-02	8.107487776089295e+03	2.302826240611854e+01
2.718500000000000e-02	8.124117589614069e+03	2.312686844266055e+01
2.818400000000000e-02	8.140658193610141e+03	2.322369831003766e+01
2.918900000000000e-02	8.157224179636538e+03	2.331663206440788e+01
3.020400000000000e-02	8.174077905067651e+03	2.340400812816533e+01
3.111700000000000e-02	8.190673799490953e+03	2.348376385324754e+01
3.208900000000000e-02	8.207500194835236e+03	2.355429495782814e+01
3.305400000000000e-02	8.224349393899767e+03	2.361393986430126e+01
3.391700000000000e-02	8.241198822147417e+03	2.366155265707663e+01
3.481800000000000e-02	8.258140553895859e+03	2.369593012478448e+01
3.574000000000000e-02	8.275065211502008e+03	2.371661390118870e+01
3.653300000000000e-02	8.292123786944972e+03	2.372314562005320e+01
3.741300000000000e-02	8.309171916955973e+03	2.371546798559844e+01
3.819100000000000e-02	8.326226807868956e+03	2.369375288516299e+01
3.901300000000000e-02	8.343482749672248e+03	2.365840138920341e+01
3.976300000000000e-02	8.360638309269836e+03	2.360981456817632e+01
4.049100000000000e-02	8.377874254846080e+03	2.354873726721538e+01
4.124000000000000e-02	8.395259742406850e+03	2.347597162723376e+01
4.191100000000000e-02	8.412566734749691e+03	2.339243438070369e+01
4.253700000000000e-02	8.430046130093086e+03	2.329938603477444e+01
4.321900000000000e-02	8.447440326612345e+03	2.319831627971336e+01
4.375800000000000e-02	8.465038725289787e+03	2.309088669312633e+01
4.428300000000000e-02	8.482621424923644e+03	2.297956099353241e+01
4.480100000000000e-02	8.500225495883258e+03	2.286674560367116e+01
4.521900000000000e-02	8.518021049338007e+03	2.275524801673870e+01
4.561000000000000e-02	8.535821816708689e+03	2.264816220482875e+01
4.593200000000000e-02	8.553644642954487e+03	2.254858214003501e+01
4.624500000000000e-02	8.571661701892832e+03	2.245954449867168e+01
4.647700000000000e-02	8.589632523137110e+03	2.238408595705295e+01
4.664300000000000e-02	8.607726243828443e+03	2.232501400837496e+01
4.680800000000000e-02	8.625820250998675e+03	2.228450589225921e+01
4.693900000000000e-02	8.643991166705107e+03	2.226462425676817e+01
4.692500000000000e-02	8.662172664530655e+03	2.226680149638967e+01
4.700000000000000e-02	8.680308612211489e+03	2.229166786469835e+01
4.694300000000000e-02	8.698516294208275e+03	2.233956713637128e+01
4.688200000000000e-02	8.716671149496349e+03	2.241009824095189e+01
4.677600000000000e-02	8.734753353736001e+03	2.250154230505477e+01
4.661700000000000e-02	8.752773392054882e+03	2.261223775107404e+01
4.646100000000000e-02	8.770828896461280e+03	2.273931979003406e+01
4.617000000000000e-02	8.788651436228178e+03	2.287917878782549e+01
4.592300000000000e-02	8.806479247206793e+03	2.302809051877999e+01
4.560500000000000e-02	8.824229365108387e+03	2.318181509521359e+01
4.517500000000000e-02	8.841820544517610e+03	2.333548237586768e+01
4.478700000000000e-02	8.859415390856724e+03	2.348485247305829e+01
4.431900000000000e-02	8.876825171828010e+03	2.362511254130631e+01
4.378100000000000e-02	8.894286576296638e+03	2.375207998870730e+01
4.325600000000000e-02	8.911593683231036e+03	2.386214518115193e+01
4.265000000000000e-02	8.928820747961456e+03	2.395192766764893e+01
4.205200000000000e-02	8.946117140585086e+03	2.401844806766362e+01
4.138800000000000e-02	8.963266798717383e+03	2.406010209936964e+01
4.065900000000000e-02	8.980401789130123e+03	2.407505629782255e+01
4.003900000000000e-02	8.997611607830908e+03	2.406245122632967e+01
3.921000000000000e-02	9.014724041306616e+03	2.402263065956808e+01
3.848800000000000e-02	9.031893351891285e+03	2.395593837221485e+01
3.773400000000000e-02	9.049044958080085e+03	2.386369216719878e+01
3.690800000000000e-02	9.066279299374502e+03	2.374847035459798e+01
3.610100000000000e-02	9.083542976108030e+03	2.361285124449051e+01
3.530000000000000e-02	9.100683237732488e+03	2.346061635832426e+01
3.444700000000000e-02	9.118148595609900e+03	2.329652124579879e+01
3.359000000000000e-02	9.135418746766514e+03	2.312503497771613e+01
3.270000000000000e-02	9.152804234327288e+03	2.295165794890954e+01
3.182700000000000e-02	9.170306834461384e+03	2.278229162466887e+01
3.090700000000000e-02	9.187769327549822e+03	2.262192073781175e+01
2.995200000000000e-02	9.205327791068945e+03	2.247598838739194e+01
2.904900000000000e-02	9.222899661800473e+03	2.234965119356559e+01
2.808500000000000e-02	9.240474626504096e+03	2.224651879044204e+01
2.710000000000000e-02	9.258187960515243e+03	2.217020081213061e+01
2.616600000000000e-02	9.275616935572667e+03	2.212310368137086e+01
2.520500000000000e-02	9.293316518596730e+03	2.210620142641450e+01
2.421000000000000e-02	9.310817227970103e+03	2.212000970927715e+01
2.327900000000000e-02	9.328158941555328e+03	2.216366909326612e+01
2.229800000000000e-02	9.345571186245134e+03	2.223494504298040e+01
2.139800000000000e-02	9.362804112745156e+03	2.233114465678286e+01
2.039800000000000e-02	9.379829037965452e+03	2.244865830056419e+01
1.953100000000000e-02	9.396756101994340e+03	2.258255853728627e+01
1.862500000000000e-02	9.413543020546540e+03	2.272820440880852e+01
1.769100000000000e-02	9.430036069045618e+03	2.288066847809283e+01
1.686400000000000e-02	9.446411145534677e+03	2.303427846296741e+01
1.600100000000000e-02	9.462412940020209e+03	2.318439340529168e+01
1.514000000000000e-02	9.478462347298517e+03	2.332648693848413e+01
1.433500000000000e-02	9.493927108442671e+03	2.345626187908126e+01
1.353000000000000e-02	9.509236368841228e+03	2.357050966343035e+01
1.274900000000000e-02	9.524562359607404e+03	2.366659468567378e+01
1.197800000000000e-02	9.539091824446787e+03	2.374216781885154e+01
1.123800000000000e-02	9.553598370974365e+03	2.379636962627092e+01
1.057500000000000e-02	9.567919451063661e+03	2.382845526279824e+01
9.840000000000000e-03	9.581469215369152e+03	2.383842472843352e+01
9.242000000000000e-03	9.594854540787437e+03	2.382708016408993e+01
8.680000000000000e-03	9.607962554632881e+03	2.379562478113725e+01
8.094000000000000e-03	9.620071731154074e+03	2.374554826984281e+01
7.658000000000000e-03	9.632357607859285e+03	2.367919975716666e+01
7.263000000000000e-03	9.643354673300129e+03	2.359887107428932e+01
6.921000000000000e-03	9.654738657140024e+03	2.350725512284790e+01
6.693000000000000e-03	9.665117042753685e+03	2.340756046649514e+01
6.596000000000000e-03	9.675359866553019e+03	2.330288107732474e+01
6.513000000000000e-03	9.686055613489403e+03	2.319631092743040e+01
6.628000000000000e-03	9.696432280229679e+03	2.309128776358293e+01
6.760000000000000e-03	9.707059616005323e+03	2.299067637475795e+01
7.035000000000000e-03	9.718972955552141e+03	2.289716966259260e+01
7.343000000000000e-03	9.730676782033372e+03	2.281328864138545e+01
7.729000000000000e-03	9.743157063318469e+03	2.274075218452189e+01
8.203999999999999e-03	9.756760284586246e+03	2.268093539071023e+01
8.661000000000000e-03	9.770287359763048e+03	2.263469769664317e+01
9.181999999999999e-03	9.784456319557736e+03	2.260226828543877e+01
9.794000000000001e-03	9.799458932944339e+03	2.258353256553799e+01
1.029800000000000e-02	9.814287882823237e+03	2.257826135382279e+01
1.093300000000000e-02	9.829816070395314e+03	2.258559521360046e+01
1.155100000000000e-02	9.845332053966356e+03	2.260467470817832e+01
1.215100000000000e-02	9.861290189067897e+03	2.263446851352512e+01
1.274700000000000e-02	9.877428748579128e+03	2.267377341827109e+01
1.340400000000000e-02	9.893356058551293e+03	2.272138621104646e+01
1.397300000000000e-02	9.910030161713630e+03	2.277581720158389e+01
1.458700000000000e-02	9.926376991383391e+03	2.283563399539555e+01
1.514700000000000e-02	9.942920460168438e+03	2.289940419799361e+01
1.574500000000000e-02	9.959777909825219e+03	2.296546623177219e+01
1.628500000000000e-02	9.976547181277328e+03	2.303244499802299e+01
1.679700000000000e-02	9.993404630934108e+03	2.309873621491963e+01
1.738500000000000e-02	1.001049619114598e+04	2.316313667109233e+01
1.786400000000000e-02	1.002750220875904e+04	2.322438585939181e+01
1.835300000000000e-02	1.004472835675698e+04	2.328133786422782e+01
1.888300000000000e-02	1.006180530654508e+04	2.333296136156911e+01
1.934000000000000e-02	1.007915040058129e+04	2.337833961894346e+01
1.979300000000000e-02	1.009649677272475e+04	2.341667049543772e+01
2.026300000000000e-02	1.011369020483260e+04	2.344726644169770e+01
2.067100000000000e-02	1.013122277065938e+04	2.346943990836927e+01
2.110900000000000e-02	1.014861513371369e+04	2.348238875453923e+01
2.146900000000000e-02	1.016609143508500e+04	2.348565461397147e+01
2.185900000000000e-02	1.018357879454174e+04	2.347877912042990e+01
2.225400000000000e-02	1.020117742240230e+04	2.346124661189890e+01
2.248600000000000e-02	1.021876820074107e+04	2.343305708837846e+01
2.287300000000000e-02	1.023634946798044e+04	2.339432514142762e+01
2.311500000000000e-02	1.025409070503621e+04	2.334533724994393e+01
2.332800000000000e-02	1.027185417285443e+04	2.328701014639961e+01
2.355500000000000e-02	1.028964319459031e+04	2.322037515482590e+01
2.371700000000000e-02	1.030749850754309e+04	2.314703655704916e+01
2.385300000000000e-02	1.032563565843530e+04	2.306882781801380e+01
2.393600000000000e-02	1.034354007387112e+04	2.298798347312084e+01
2.400100000000000e-02	1.036179101418144e+04	2.290685264933031e+01
2.406400000000000e-02	1.038007329528315e+04	2.282812824827934e+01
2.401700000000000e-02	1.039838061464051e+04	2.275421669270746e+01
2.399500000000000e-02	1.041685655547697e+04	2.268781088425180e+01
2.397100000000000e-02	1.043537976533154e+04	2.263154642876995e+01
2.382700000000000e-02	1.045402778299398e+04	2.258760056588342e+01
2.375000000000000e-02	1.047276453421878e+04	2.255803594365467e+01
2.360100000000000e-02	1.049137305748904e+04	2.254474332280763e+01
2.346100000000000e-02	1.051037571842657e+04	2.254886861893257e+01
2.325500000000000e-02	1.052909934891787e+04	2.257104208560414e+01
2.305600000000000e-02	1.054789889631703e+04	2.261160749749940e+01
2.284300000000000e-02	1.056689112942269e+04	2.266970541792566e+01
2.256300000000000e-02	1.058561951546369e+04	2.274401804395413e+01
2.224600000000000e-02	1.060455112963462e+04	2.283265461486087e+01
2.199500000000000e-02	1.062333480610285e+04	2.293257845433169e+01
2.159500000000000e-02	1.064222854776353e+04	2.304086747761141e+01
2.124600000000000e-02	1.066107072322264e+04	2.315391205059073e+01
2.087100000000000e-02	1.067981257377182e+04	2.326764417292419e+01
2.046100000000000e-02	1.069872780134982e+04	2.337845421050249e+01
2.004400000000000e-02	1.071762457968681e+04	2.348238875453923e+01
1.957600000000000e-02	1.073629773259636e+04	2.357572357936604e+01
1.917700000000000e-02	1.075537212784984e+04	2.365513552977117e+01
1.869800000000000e-02	1.077427824539889e+04	2.371781711255848e+01
1.821000000000000e-02	1.079326853044804e+04	2.376107542609085e+01
1.777700000000000e-02	1.081238935288302e+04	2.378330618854193e+01
1.732600000000000e-02	1.083155725484866e+04	2.378319159698291e+01
1.683000000000000e-02	1.085101450050085e+04	2.375992951050059e+01
1.642500000000000e-02	1.087023121847064e+04	2.371397829533110e+01
1.600000000000000e-02	1.088993260143933e+04	2.364614009238761e+01
1.556000000000000e-02	1.090968302959529e+04	2.355784729615796e+01
1.518700000000000e-02	1.092931760568507e+04	2.345190739983826e+01
1.478200000000000e-02	1.094946933348073e+04	2.333101330506566e+01
1.445700000000000e-02	1.096954107636819e+04	2.319883194172898e+01
1.405400000000000e-02	1.098988961516648e+04	2.305983238063024e+01
1.374200000000000e-02	1.101038379983630e+04	2.291854098835098e+01
1.346200000000000e-02	1.103101016586945e+04	2.277959872303176e+01
1.313300000000000e-02	1.105202608590751e+04	2.264821950060826e+01
1.291100000000000e-02	1.107305472560862e+04	2.252898698344154e+01
1.267000000000000e-02	1.109406199398398e+04	2.242631294655409e+01
1.252500000000000e-02	1.111575503554432e+04	2.234426539029136e+01
1.233700000000000e-02	1.113692909193384e+04	2.228565180784948e+01
1.223900000000000e-02	1.115842790080163e+04	2.225282132618848e+01
1.221100000000000e-02	1.118000802998065e+04	2.224720633979620e+01
1.214600000000000e-02	1.120137116244256e+04	2.226869225711360e+01
1.214900000000000e-02	1.122286613249313e+04	2.231653423300703e+01
1.225200000000000e-02	1.124386240007882e+04	2.238918528142961e+01
1.229600000000000e-02	1.126521115130007e+04	2.248355143028766e+01
1.244100000000000e-02	1.128592460691808e+04	2.259630952436941e+01
1.257000000000000e-02	1.130643460522304e+04	2.272362074644748e+01
1.275500000000000e-02	1.132694924448614e+04	2.286072954682228e+01
1.293700000000000e-02	1.134703175898015e+04	2.300299496735326e+01
1.308600000000000e-02	1.136684389469064e+04	2.314583334567938e+01
1.334300000000000e-02	1.138657604549293e+04	2.328437454054201e+01
1.353000000000000e-02	1.140593479970014e+04	2.341466514315476e+01
1.372200000000000e-02	1.142537909650615e+04	2.353292363206976e+01
1.396600000000000e-02	1.144417938875044e+04	2.363554037317769e+01
1.420400000000000e-02	1.146323934546748e+04	2.372039542263657e+01
1.440100000000000e-02	1.148206370193917e+04	2.378542613238392e+01
1.466900000000000e-02	1.150044218265468e+04	2.382908551637288e+01
1.488800000000000e-02	1.151909814683038e+04	2.385125898304445e+01
1.517400000000000e-02	1.153742450598663e+04	2.385171734928056e+01
1.537700000000000e-02	1.155567189395862e+04	2.383097627709682e+01
1.566300000000000e-02	1.157382394175350e+04	2.379046816098107e+01
1.594700000000000e-02	1.159194436227808e+04	2.373196917009821e+01
1.614700000000000e-02	1.160995288414528e+04	2.365731276939266e+01
1.645300000000000e-02	1.162790754797974e+04	2.356942104361960e+01
1.669200000000000e-02	1.164573684864862e+04	2.347098689441612e+01
1.693600000000000e-02	1.166377585187052e+04	2.336487511075789e+01
1.717100000000000e-02	1.168153949157608e+04	2.325452343941570e+01
1.739700000000000e-02	1.169930106863357e+04	2.314285396514470e+01
1.765500000000000e-02	1.171737851732352e+04	2.303273147692055e+01
1.782300000000000e-02	1.173506881843131e+04	2.292742183417551e+01
1.803400000000000e-02	1.175296630107781e+04	2.282904498075155e+01
1.828900000000000e-02	1.177087701904938e+04	2.273995004360870e+01
1.842300000000000e-02	1.178875370332791e+04	2.266202778347091e+01
1.861600000000000e-02	1.180661675121093e+04	2.259659600326697e+01
1.885200000000000e-02	1.182444553621779e+04	2.254457143546909e+01
1.894600000000000e-02	1.184238329779729e+04	2.250658433365192e+01
1.916900000000000e-02	1.186017764804067e+04	2.248269199359497e+01
1.928000000000000e-02	1.187793126098481e+04	2.247260793640066e+01
1.945200000000000e-02	1.189582056793494e+04	2.247593109161242e+01
1.957400000000000e-02	1.191357853535833e+04	2.249180202253755e+01
1.967100000000000e-02	1.193118770564232e+04	2.251936129248334e+01
1.984000000000000e-02	1.194903236158011e+04	2.255752028163905e+01
1.991400000000000e-02	1.196653215422101e+04	2.260519037019393e+01
1.999000000000000e-02	1.198421810084955e+04	2.266099645943968e+01
